date,location,infectives,mlrt,low,high
2021-01-15,MP,7231.8,0.93,0.79,1.04
2021-01-16,MP,7156.9,0.93,0.77,1.03
2021-01-17,MP,7074.9,0.92,0.77,1.03
2021-01-18,MP,6984.7,0.91,0.76,1.02
2021-01-19,MP,6870.5,0.89,0.74,1.0
2021-01-20,MP,6722.6,0.85,0.71,0.97
2021-01-21,MP,6537.9,0.81,0.65,0.92
2021-01-22,MP,6311.3,0.76,0.61,0.88
2021-01-23,MP,6049.1,0.71,0.57,0.84
2021-01-24,MP,5756.6,0.66,0.51,0.79
2021-01-25,MP,5430.2,0.6,0.44,0.73
2021-01-26,MP,5082.6,0.55,0.4,0.69
2021-01-27,MP,4724.8,0.5,0.34,0.64
2021-01-28,MP,4362.2,0.45,0.29,0.6
2021-01-29,MP,3999.9,0.41,0.24,0.56
2021-01-30,MP,3642.9,0.36,0.17,0.51
2021-01-31,MP,3299.5,0.32,0.12,0.47
2021-02-01,MP,2984.9,0.3,0.11,0.47
2021-02-02,MP,2701.1,0.3,0.11,0.48
2021-02-03,MP,2448.8,0.31,0.09,0.48
2021-02-04,MP,2231.8,0.34,0.12,0.52
2021-02-05,MP,2051.8,0.38,0.15,0.57
2021-02-06,MP,1906.1,0.45,0.22,0.65
2021-02-07,MP,1789.5,0.52,0.28,0.72
2021-02-08,MP,1694.8,0.58,0.34,0.79
2021-02-09,MP,1618.9,0.64,0.39,0.85
2021-02-10,MP,1559.2,0.7,0.43,0.9
2021-02-11,MP,1510.0,0.75,0.49,0.96
2021-02-12,MP,1467.8,0.78,0.51,0.99
2021-02-13,MP,1430.0,0.8,0.54,1.02
2021-02-14,MP,1393.2,0.81,0.56,1.04
2021-02-15,MP,1353.4,0.8,0.53,1.02
2021-02-16,MP,1309.0,0.78,0.52,1.01
2021-02-17,MP,1259.2,0.75,0.48,0.98
2021-02-18,MP,1206.6,0.72,0.44,0.95
2021-02-19,MP,1155.0,0.7,0.41,0.93
2021-02-20,MP,1105.7,0.7,0.42,0.94
2021-02-21,MP,1060.4,0.7,0.41,0.94
2021-02-22,MP,1021.0,0.72,0.42,0.96
2021-02-23,MP,987.7,0.74,0.47,1.01
2021-02-24,MP,960.1,0.77,0.48,1.03
2021-02-25,MP,937.0,0.8,0.49,1.05
2021-02-26,MP,916.9,0.82,0.52,1.08
2021-02-27,MP,900.4,0.85,0.55,1.11
2021-02-28,MP,888.4,0.88,0.56,1.13
2021-03-01,MP,881.0,0.91,0.6,1.17
2021-03-02,MP,878.7,0.94,0.63,1.2
2021-03-03,MP,881.3,0.98,0.67,1.24
2021-03-04,MP,889.3,1.02,0.71,1.28
2021-03-05,MP,901.4,1.06,0.77,1.33
2021-03-06,MP,916.1,1.09,0.79,1.35
2021-03-07,MP,930.3,1.1,0.79,1.35
2021-03-08,MP,941.3,1.09,0.77,1.33
2021-03-09,MP,947.7,1.06,0.78,1.33
2021-03-10,MP,950.1,1.04,0.75,1.3
2021-03-11,MP,948.3,1.01,0.72,1.27
2021-03-12,MP,942.8,0.98,0.69,1.24
2021-03-13,MP,933.8,0.95,0.64,1.2
2021-03-14,MP,922.6,0.93,0.62,1.18
2021-03-15,MP,910.9,0.92,0.61,1.17
2021-03-16,MP,899.2,0.91,0.61,1.17
2021-03-17,MP,886.2,0.9,0.59,1.16
2021-03-18,MP,871.8,0.89,0.58,1.15
2021-03-19,MP,858.3,0.89,0.58,1.15
2021-03-20,MP,848.8,0.9,0.61,1.18
2021-03-21,MP,844.8,0.93,0.61,1.19
2021-03-22,MP,846.5,0.97,0.65,1.23
2021-03-23,MP,853.4,1.01,0.72,1.29
2021-03-24,MP,865.0,1.06,0.75,1.32
2021-03-25,MP,879.3,1.09,0.77,1.34
2021-03-26,MP,891.8,1.09,0.77,1.34
2021-03-27,MP,897.4,1.06,0.77,1.33
2021-03-28,MP,893.4,1.01,0.72,1.28
2021-03-29,MP,878.9,0.94,0.62,1.19
2021-03-30,MP,855.5,0.87,0.56,1.13
2021-03-31,MP,825.4,0.81,0.49,1.07
2021-04-01,MP,792.4,0.76,0.46,1.04
2021-04-02,MP,760.8,0.73,0.42,1.01
2021-04-03,MP,735.1,0.74,0.42,1.02
2021-04-04,MP,718.8,0.79,0.45,1.06
2021-04-05,MP,713.3,0.86,0.53,1.14
2021-04-06,MP,718.0,0.95,0.62,1.23
2021-04-07,MP,731.2,1.04,0.7,1.31
2021-04-08,MP,750.3,1.11,0.79,1.39
2021-04-09,MP,771.7,1.15,0.82,1.42
2021-04-10,MP,791.5,1.16,0.84,1.43
2021-04-11,MP,806.0,1.14,0.81,1.4
2021-04-12,MP,813.6,1.1,0.79,1.37
2021-04-13,MP,813.5,1.05,0.74,1.32
2021-04-14,MP,806.1,0.99,0.68,1.26
2021-04-15,MP,791.9,0.93,0.6,1.19
2021-04-16,MP,773.5,0.88,0.56,1.15
2021-04-17,MP,753.0,0.84,0.51,1.11
2021-04-18,MP,732.3,0.82,0.5,1.1
2021-04-19,MP,712.1,0.81,0.48,1.09
2021-04-20,MP,692.5,0.81,0.48,1.09
2021-04-21,MP,674.6,0.81,0.47,1.09
2021-04-22,MP,659.5,0.82,0.49,1.11
2021-04-23,MP,646.5,0.84,0.49,1.12
2021-04-24,MP,636.0,0.85,0.52,1.15
2021-04-25,MP,628.6,0.88,0.55,1.18
2021-04-26,MP,625.1,0.92,0.56,1.2
2021-04-27,MP,626.4,0.96,0.61,1.25
2021-04-28,MP,631.8,1.0,0.65,1.29
2021-04-29,MP,640.9,1.04,0.71,1.34
2021-04-30,MP,653.6,1.08,0.74,1.37
2021-05-01,MP,669.6,1.12,0.8,1.42
2021-05-02,MP,687.5,1.15,0.81,1.43
2021-05-03,MP,706.3,1.17,0.85,1.46
2021-05-04,MP,725.8,1.17,0.84,1.45
2021-05-05,MP,746.0,1.18,0.86,1.46
2021-05-06,MP,766.9,1.18,0.85,1.45
2021-05-07,MP,788.2,1.19,0.87,1.46
2021-05-08,MP,809.8,1.18,0.86,1.45
2021-05-09,MP,832.7,1.19,0.87,1.45
2021-05-10,MP,857.2,1.19,0.9,1.47
2021-05-11,MP,883.3,1.2,0.89,1.46
2021-05-12,MP,911.7,1.21,0.91,1.47
2021-05-13,MP,942.4,1.22,0.91,1.47
2021-05-14,MP,975.9,1.23,0.93,1.48
2021-05-15,MP,1012.2,1.24,0.96,1.5
2021-05-16,MP,1050.3,1.25,0.95,1.49
2021-05-17,MP,1089.0,1.25,0.96,1.49
2021-05-18,MP,1127.0,1.24,0.97,1.49
2021-05-19,MP,1162.5,1.23,0.94,1.46
2021-05-20,MP,1194.5,1.2,0.93,1.44
2021-05-21,MP,1222.8,1.18,0.9,1.41
2021-05-22,MP,1247.1,1.15,0.89,1.39
2021-05-23,MP,1267.9,1.13,0.86,1.36
2021-05-24,MP,1286.6,1.11,0.84,1.34
2021-05-25,MP,1304.6,1.1,0.82,1.32
2021-05-26,MP,1324.3,1.1,0.85,1.34
2021-05-27,MP,1347.3,1.11,0.85,1.34
2021-05-28,MP,1373.0,1.12,0.85,1.34
2021-05-29,MP,1400.6,1.13,0.88,1.36
2021-05-30,MP,1429.3,1.14,0.88,1.36
2021-05-31,MP,1458.3,1.14,0.87,1.35
2021-06-01,MP,1487.4,1.14,0.89,1.36
2021-06-02,MP,1516.8,1.13,0.88,1.35
2021-06-03,MP,1547.1,1.14,0.87,1.34
2021-06-04,MP,1580.9,1.14,0.9,1.36
2021-06-05,MP,1622.0,1.17,0.91,1.37
2021-06-06,MP,1673.5,1.2,0.97,1.42
2021-06-07,MP,1737.4,1.24,0.99,1.44
2021-06-08,MP,1814.8,1.28,1.04,1.48
2021-06-09,MP,1905.4,1.32,1.09,1.52
2021-06-10,MP,2009.2,1.35,1.11,1.54
2021-06-11,MP,2126.4,1.38,1.15,1.57
2021-06-12,MP,2255.6,1.4,1.17,1.58
2021-06-13,MP,2397.7,1.42,1.2,1.6
2021-06-14,MP,2555.3,1.44,1.22,1.61
2021-06-15,MP,2731.0,1.46,1.24,1.62
2021-06-16,MP,2926.2,1.48,1.27,1.64
2021-06-17,MP,3142.2,1.49,1.29,1.65
2021-06-18,MP,3381.1,1.51,1.31,1.66
2021-06-19,MP,3646.4,1.52,1.33,1.67
2021-06-20,MP,3938.9,1.53,1.35,1.68
2021-06-21,MP,4258.1,1.54,1.36,1.68
2021-06-22,MP,4603.1,1.54,1.37,1.68
2021-06-23,MP,4978.1,1.55,1.38,1.68
2021-06-24,MP,5385.2,1.55,1.39,1.68
2021-06-25,MP,5823.9,1.55,1.39,1.67
2021-06-26,MP,6290.7,1.54,1.39,1.66
2020-03-13,NC,0.8,1.02,0.05,3.93
2020-03-14,NC,0.8,0.95,0.0,3.43
2020-03-15,NC,0.8,0.9,0.0,3.09
2020-03-16,NC,0.8,0.87,0.0,2.84
2020-03-17,NC,0.8,0.83,0.0,2.63
2020-03-18,NC,0.9,0.8,0.0,2.46
2020-03-19,NC,1.0,0.84,0.0,2.48
2020-03-20,NC,1.2,0.86,0.0,2.47
2020-03-21,NC,1.4,0.87,0.0,2.43
2020-03-22,NC,1.7,0.86,0.0,2.36
2020-03-23,NC,2.1,0.91,0.02,2.4
2020-03-24,NC,2.4,0.93,0.02,2.37
2020-03-25,NC,2.8,0.91,0.04,2.31
2020-03-26,NC,3.1,0.95,0.07,2.34
2020-03-27,NC,3.4,0.96,0.04,2.28
2020-03-28,NC,3.6,0.95,0.04,2.22
2020-03-29,NC,3.8,0.92,0.03,2.14
2020-03-30,NC,3.9,0.88,0.04,2.07
2020-03-31,NC,4.2,0.91,0.04,2.07
2020-04-01,NC,4.6,0.91,0.03,2.04
2020-04-02,NC,5.0,0.89,0.04,2.0
2020-04-03,NC,5.4,0.91,0.06,2.01
2020-04-04,NC,5.9,0.9,0.09,2.0
2020-04-05,NC,6.3,0.92,0.08,1.99
2020-04-06,NC,6.5,0.92,0.06,1.95
2020-04-07,NC,6.4,0.91,0.05,1.91
2020-04-08,NC,6.0,0.84,0.05,1.83
2020-04-09,NC,5.3,0.8,0.02,1.76
2020-04-10,NC,4.5,0.75,0.04,1.72
2020-04-11,NC,3.6,0.7,0.0,1.63
2020-04-12,NC,2.7,0.65,0.0,1.58
2020-04-13,NC,1.9,0.6,0.0,1.52
2020-04-14,NC,1.3,0.59,0.0,1.52
2020-04-15,NC,0.9,0.57,0.0,1.49
2020-04-16,NC,0.6,0.57,0.0,1.49
2020-04-17,NC,0.5,0.58,0.0,1.5
2020-04-18,NC,0.4,0.59,0.0,1.52
2020-04-19,NC,0.5,0.6,0.0,1.54
2020-04-20,NC,0.6,0.61,0.0,1.56
2020-04-21,NC,0.8,0.61,0.0,1.57
2020-04-22,NC,1.0,0.65,0.0,1.63
2020-04-23,NC,1.4,0.68,0.0,1.66
2020-04-24,NC,2.0,0.68,0.0,1.67
2020-04-25,NC,2.6,0.71,0.0,1.71
2020-04-26,NC,3.5,0.76,0.04,1.79
2020-04-27,NC,4.4,0.81,0.02,1.83
2020-04-28,NC,5.3,0.87,0.07,1.92
2020-04-29,NC,6.1,0.93,0.11,2.0
2020-04-30,NC,6.8,0.94,0.1,1.98
2020-05-01,NC,7.3,0.96,0.13,2.01
2020-05-02,NC,7.4,0.96,0.11,1.97
2020-05-03,NC,7.3,0.95,0.13,1.96
2020-05-04,NC,7.0,0.88,0.07,1.84
2020-05-05,NC,6.5,0.84,0.05,1.78
2020-05-06,NC,6.1,0.83,0.08,1.79
2020-05-07,NC,5.8,0.79,0.02,1.7
2020-05-08,NC,5.6,0.77,0.02,1.68
2020-05-09,NC,5.6,0.76,0.03,1.68
2020-05-10,NC,5.7,0.76,0.01,1.66
2020-05-11,NC,6.0,0.75,0.03,1.66
2020-05-12,NC,6.3,0.77,0.04,1.69
2020-05-13,NC,6.5,0.78,0.03,1.69
2020-05-14,NC,6.6,0.78,0.02,1.68
2020-05-15,NC,6.6,0.78,0.02,1.67
2020-05-16,NC,6.6,0.77,0.02,1.66
2020-05-17,NC,6.7,0.76,0.01,1.64
2020-05-18,NC,6.9,0.75,0.01,1.63
2020-05-19,NC,7.4,0.78,0.04,1.68
2020-05-20,NC,8.3,0.84,0.06,1.74
2020-05-21,NC,9.7,0.89,0.07,1.79
2020-05-22,NC,11.7,0.98,0.15,1.91
2020-05-23,NC,14.3,1.1,0.22,2.04
2020-05-24,NC,17.5,1.24,0.28,2.14
2020-05-25,NC,21.3,1.38,0.44,2.3
2020-05-26,NC,25.5,1.5,0.55,2.38
2020-05-27,NC,29.8,1.57,0.64,2.41
2020-05-28,NC,33.8,1.59,0.69,2.39
2020-05-29,NC,37.2,1.6,0.74,2.37
2020-05-30,NC,39.8,1.55,0.71,2.28
2020-05-31,NC,41.5,1.49,0.71,2.22
2020-06-01,NC,42.2,1.41,0.65,2.12
2020-06-02,NC,42.1,1.34,0.59,2.03
2020-06-03,NC,41.5,1.25,0.51,1.93
2020-06-04,NC,41.0,1.17,0.41,1.82
2020-06-05,NC,41.2,1.14,0.39,1.79
2020-06-06,NC,42.5,1.14,0.41,1.8
2020-06-07,NC,45.1,1.18,0.44,1.83
2020-06-08,NC,49.1,1.25,0.51,1.89
2020-06-09,NC,54.4,1.33,0.6,1.96
2020-06-10,NC,60.4,1.4,0.71,2.04
2020-06-11,NC,66.3,1.44,0.76,2.06
2020-06-12,NC,71.3,1.45,0.77,2.04
2020-06-13,NC,75.2,1.43,0.77,2.01
2020-06-14,NC,77.9,1.37,0.71,1.93
2020-06-15,NC,79.8,1.31,0.67,1.87
2020-06-16,NC,81.2,1.27,0.66,1.84
2020-06-17,NC,83.1,1.24,0.63,1.8
2020-06-18,NC,86.6,1.24,0.63,1.79
2020-06-19,NC,92.8,1.28,0.67,1.82
2020-06-20,NC,101.8,1.35,0.76,1.89
2020-06-21,NC,113.4,1.45,0.85,1.96
2020-06-22,NC,127.9,1.54,0.95,2.03
2020-06-23,NC,145.2,1.64,1.08,2.12
2020-06-24,NC,165.6,1.71,1.18,2.18
2020-06-25,NC,188.7,1.77,1.26,2.22
2020-06-26,NC,214.4,1.81,1.32,2.24
2020-06-27,NC,242.8,1.82,1.36,2.24
2020-06-28,NC,273.8,1.82,1.36,2.21
2020-06-29,NC,306.9,1.8,1.35,2.17
2020-06-30,NC,341.5,1.78,1.34,2.13
2020-07-01,NC,377.2,1.74,1.33,2.09
2020-07-02,NC,413.8,1.7,1.29,2.03
2020-07-03,NC,450.8,1.65,1.29,2.0
2020-07-04,NC,488.7,1.61,1.22,1.92
2020-07-05,NC,527.3,1.57,1.2,1.88
2020-07-06,NC,567.0,1.54,1.19,1.85
2020-07-07,NC,607.1,1.51,1.15,1.8
2020-07-08,NC,647.3,1.48,1.15,1.78
2020-07-09,NC,687.1,1.45,1.11,1.73
2020-07-10,NC,726.9,1.42,1.08,1.69
2020-07-11,NC,766.8,1.39,1.06,1.66
2020-07-12,NC,806.4,1.37,1.04,1.63
2020-07-13,NC,845.3,1.35,1.03,1.61
2020-07-14,NC,884.9,1.33,1.02,1.59
2020-07-15,NC,927.2,1.33,1.02,1.58
2020-07-16,NC,974.4,1.34,1.04,1.59
2020-07-17,NC,1026.4,1.35,1.06,1.6
2020-07-18,NC,1081.8,1.36,1.07,1.6
2020-07-19,NC,1139.9,1.36,1.08,1.6
2020-07-20,NC,1200.5,1.36,1.09,1.6
2020-07-21,NC,1261.8,1.35,1.09,1.59
2020-07-22,NC,1319.6,1.33,1.05,1.55
2020-07-23,NC,1369.4,1.28,1.01,1.5
2020-07-24,NC,1409.4,1.23,0.98,1.46
2020-07-25,NC,1441.1,1.18,0.92,1.4
2020-07-26,NC,1464.4,1.14,0.87,1.35
2020-07-27,NC,1478.5,1.09,0.85,1.32
2020-07-28,NC,1483.4,1.05,0.8,1.27
2020-07-29,NC,1482.2,1.01,0.77,1.24
2020-07-30,NC,1478.6,0.99,0.75,1.22
2020-07-31,NC,1474.6,0.98,0.74,1.21
2020-08-01,NC,1468.8,0.97,0.7,1.18
2020-08-02,NC,1459.9,0.96,0.69,1.17
2020-08-03,NC,1448.9,0.95,0.68,1.16
2020-08-04,NC,1436.8,0.94,0.68,1.16
2020-08-05,NC,1421.7,0.93,0.67,1.15
2020-08-06,NC,1401.8,0.91,0.65,1.13
2020-08-07,NC,1377.6,0.89,0.61,1.1
2020-08-08,NC,1352.5,0.88,0.61,1.1
2020-08-09,NC,1331.1,0.88,0.62,1.11
2020-08-10,NC,1315.1,0.9,0.65,1.14
2020-08-11,NC,1303.9,0.92,0.64,1.14
2020-08-12,NC,1298.5,0.95,0.67,1.17
2020-08-13,NC,1300.5,0.98,0.71,1.21
2020-08-14,NC,1306.7,1.01,0.73,1.23
2020-08-15,NC,1312.8,1.02,0.74,1.24
2020-08-16,NC,1314.2,1.01,0.76,1.25
2020-08-17,NC,1310.3,0.99,0.74,1.23
2020-08-18,NC,1303.6,0.97,0.69,1.19
2020-08-19,NC,1296.1,0.96,0.69,1.19
2020-08-20,NC,1288.0,0.96,0.68,1.18
2020-08-21,NC,1282.9,0.96,0.69,1.19
2020-08-22,NC,1285.0,0.99,0.72,1.22
2020-08-23,NC,1296.8,1.03,0.75,1.25
2020-08-24,NC,1317.0,1.07,0.79,1.29
2020-08-25,NC,1342.7,1.11,0.85,1.34
2020-08-26,NC,1369.8,1.12,0.85,1.34
2020-08-27,NC,1395.1,1.13,0.88,1.36
2020-08-28,NC,1416.0,1.11,0.85,1.33
2020-08-29,NC,1429.0,1.08,0.82,1.3
2020-08-30,NC,1432.8,1.04,0.78,1.26
2020-08-31,NC,1429.4,1.0,0.74,1.22
2020-09-01,NC,1420.4,0.97,0.71,1.19
2020-09-02,NC,1409.6,0.96,0.7,1.18
2020-09-03,NC,1400.4,0.95,0.7,1.18
2020-09-04,NC,1393.6,0.96,0.71,1.19
2020-09-05,NC,1390.9,0.97,0.7,1.19
2020-09-06,NC,1392.8,0.99,0.75,1.23
2020-09-07,NC,1398.7,1.01,0.76,1.24
2020-09-08,NC,1406.9,1.03,0.77,1.25
2020-09-09,NC,1416.5,1.04,0.78,1.26
2020-09-10,NC,1427.7,1.05,0.79,1.27
2020-09-11,NC,1442.5,1.06,0.8,1.28
2020-09-12,NC,1462.9,1.08,0.81,1.29
2020-09-13,NC,1488.4,1.1,0.86,1.33
2020-09-14,NC,1516.6,1.12,0.86,1.33
2020-09-15,NC,1544.5,1.12,0.86,1.33
2020-09-16,NC,1567.7,1.11,0.87,1.33
2020-09-17,NC,1581.7,1.08,0.83,1.29
2020-09-18,NC,1581.3,1.03,0.78,1.24
2020-09-19,NC,1561.4,0.95,0.71,1.17
2020-09-20,NC,1521.3,0.87,0.61,1.08
2020-09-21,NC,1467.3,0.79,0.55,1.02
2020-09-22,NC,1408.0,0.74,0.48,0.96
2020-09-23,NC,1352.4,0.73,0.46,0.95
2020-09-24,NC,1306.8,0.74,0.49,0.98
2020-09-25,NC,1276.5,0.8,0.52,1.02
2020-09-26,NC,1267.0,0.88,0.62,1.12
2020-09-27,NC,1279.8,0.99,0.72,1.22
2020-09-28,NC,1309.4,1.09,0.81,1.31
2020-09-29,NC,1347.8,1.15,0.89,1.38
2020-09-30,NC,1386.1,1.18,0.91,1.4
2020-10-01,NC,1418.2,1.17,0.91,1.39
2020-10-02,NC,1440.5,1.13,0.87,1.35
2020-10-03,NC,1448.9,1.07,0.81,1.29
2020-10-04,NC,1441.5,1.0,0.74,1.22
2020-10-05,NC,1419.9,0.93,0.67,1.15
2020-10-06,NC,1387.3,0.88,0.62,1.1
2020-10-07,NC,1349.0,0.83,0.56,1.05
2020-10-08,NC,1309.7,0.81,0.55,1.04
2020-10-09,NC,1272.0,0.8,0.53,1.03
2020-10-10,NC,1239.1,0.81,0.55,1.05
2020-10-11,NC,1213.4,0.83,0.55,1.06
2020-10-12,NC,1196.0,0.87,0.59,1.1
2020-10-13,NC,1188.2,0.92,0.65,1.16
2020-10-14,NC,1189.0,0.97,0.7,1.21
2020-10-15,NC,1194.0,1.0,0.73,1.24
2020-10-16,NC,1198.7,1.01,0.74,1.25
2020-10-17,NC,1199.0,1.01,0.73,1.24
2020-10-18,NC,1189.9,0.97,0.69,1.2
2020-10-19,NC,1168.6,0.91,0.65,1.16
2020-10-20,NC,1132.2,0.84,0.55,1.07
2020-10-21,NC,1081.2,0.75,0.45,0.98
2020-10-22,NC,1019.8,0.66,0.36,0.9
2020-10-23,NC,952.3,0.58,0.28,0.83
2020-10-24,NC,882.8,0.52,0.22,0.78
2020-10-25,NC,816.6,0.48,0.18,0.75
2020-10-26,NC,756.2,0.47,0.14,0.73
2020-10-27,NC,703.5,0.48,0.15,0.75
2020-10-28,NC,657.0,0.5,0.18,0.79
2020-10-29,NC,614.5,0.51,0.16,0.79
2020-10-30,NC,576.0,0.53,0.18,0.82
2020-10-31,NC,540.4,0.54,0.2,0.85
2020-11-01,NC,506.8,0.54,0.17,0.84
2020-11-02,NC,475.4,0.54,0.17,0.85
2020-11-03,NC,446.6,0.55,0.18,0.87
2020-11-04,NC,421.4,0.56,0.2,0.9
2020-11-05,NC,400.5,0.59,0.2,0.92
2020-11-06,NC,382.8,0.62,0.23,0.96
2020-11-07,NC,367.8,0.65,0.26,1.0
2020-11-08,NC,355.0,0.68,0.29,1.04
2020-11-09,NC,343.3,0.71,0.31,1.07
2020-11-10,NC,332.0,0.72,0.31,1.08
2020-11-11,NC,320.7,0.73,0.3,1.08
2020-11-12,NC,309.0,0.73,0.33,1.11
2020-11-13,NC,297.3,0.73,0.31,1.1
2020-11-14,NC,286.0,0.73,0.3,1.1
2020-11-15,NC,275.2,0.73,0.29,1.1
2020-11-16,NC,265.2,0.73,0.29,1.11
2020-11-17,NC,256.1,0.74,0.29,1.12
2020-11-18,NC,248.4,0.75,0.29,1.13
2020-11-19,NC,242.7,0.77,0.34,1.18
2020-11-20,NC,238.6,0.8,0.35,1.2
2020-11-21,NC,235.5,0.83,0.36,1.22
2020-11-22,NC,233.0,0.85,0.39,1.25
2020-11-23,NC,231.0,0.88,0.43,1.29
2020-11-24,NC,230.0,0.91,0.43,1.3
2020-11-25,NC,229.6,0.93,0.45,1.32
2020-11-26,NC,229.7,0.94,0.47,1.34
2020-11-27,NC,231.1,0.97,0.5,1.37
2020-11-28,NC,234.2,1.01,0.57,1.43
2020-11-29,NC,239.0,1.04,0.59,1.45
2020-11-30,NC,244.8,1.08,0.61,1.47
2020-12-01,NC,250.6,1.1,0.65,1.5
2020-12-02,NC,256.4,1.12,0.68,1.52
2020-12-03,NC,261.9,1.12,0.66,1.5
2020-12-04,NC,267.0,1.12,0.69,1.52
2020-12-05,NC,271.8,1.12,0.67,1.5
2020-12-06,NC,277.0,1.11,0.68,1.5
2020-12-07,NC,283.4,1.13,0.68,1.5
2020-12-08,NC,291.9,1.15,0.72,1.53
2020-12-09,NC,303.0,1.19,0.78,1.58
2020-12-10,NC,317.1,1.23,0.83,1.62
2020-12-11,NC,334.3,1.28,0.88,1.66
2020-12-12,NC,354.8,1.33,0.92,1.69
2020-12-13,NC,378.6,1.37,0.96,1.72
2020-12-14,NC,405.6,1.41,1.01,1.75
2020-12-15,NC,435.6,1.45,1.07,1.79
2020-12-16,NC,468.2,1.47,1.08,1.79
2020-12-17,NC,502.8,1.48,1.1,1.79
2020-12-18,NC,538.3,1.48,1.13,1.8
2020-12-19,NC,573.8,1.46,1.1,1.76
2020-12-20,NC,608.3,1.43,1.07,1.72
2020-12-21,NC,641.0,1.4,1.07,1.7
2020-12-22,NC,672.3,1.37,1.04,1.66
2020-12-23,NC,703.8,1.34,1.02,1.63
2020-12-24,NC,737.4,1.33,0.99,1.6
2020-12-25,NC,775.6,1.34,1.01,1.61
2020-12-26,NC,819.8,1.36,1.03,1.62
2020-12-27,NC,871.0,1.39,1.1,1.67
2020-12-28,NC,930.5,1.43,1.13,1.69
2020-12-29,NC,997.9,1.46,1.16,1.71
2020-12-30,NC,1073.0,1.49,1.21,1.74
2020-12-31,NC,1155.5,1.5,1.22,1.74
2021-01-01,NC,1244.8,1.51,1.23,1.74
2021-01-02,NC,1340.5,1.51,1.26,1.75
2021-01-03,NC,1440.6,1.51,1.25,1.73
2021-01-04,NC,1541.1,1.48,1.23,1.7
2021-01-05,NC,1638.6,1.45,1.19,1.65
2021-01-06,NC,1727.4,1.4,1.15,1.6
2021-01-07,NC,1801.8,1.33,1.09,1.53
2021-01-08,NC,1856.7,1.25,1.0,1.44
2021-01-09,NC,1889.9,1.16,0.94,1.37
2021-01-10,NC,1901.8,1.08,0.85,1.28
2021-01-11,NC,1894.9,1.01,0.78,1.21
2021-01-12,NC,1871.5,0.94,0.72,1.15
2021-01-13,NC,1834.2,0.89,0.64,1.08
2021-01-14,NC,1786.9,0.84,0.6,1.04
2021-01-15,NC,1733.0,0.8,0.55,1.0
2021-01-16,NC,1673.1,0.77,0.53,0.98
2021-01-17,NC,1608.7,0.74,0.49,0.95
2021-01-18,NC,1541.2,0.71,0.45,0.92
2021-01-19,NC,1473.0,0.7,0.45,0.92
2021-01-20,NC,1406.9,0.68,0.42,0.9
2021-01-21,NC,1343.2,0.68,0.41,0.9
2021-01-22,NC,1282.0,0.67,0.4,0.9
2021-01-23,NC,1223.6,0.67,0.39,0.9
2021-01-24,NC,1166.7,0.67,0.4,0.91
2021-01-25,NC,1110.2,0.66,0.38,0.9
2021-01-26,NC,1052.5,0.64,0.35,0.88
2021-01-27,NC,993.0,0.61,0.32,0.86
2021-01-28,NC,932.1,0.58,0.29,0.84
2021-01-29,NC,871.4,0.55,0.26,0.82
2021-01-30,NC,813.3,0.53,0.21,0.79
2021-01-31,NC,760.5,0.53,0.21,0.8
2021-02-01,NC,714.2,0.54,0.22,0.82
2021-02-02,NC,674.5,0.57,0.25,0.86
2021-02-03,NC,640.8,0.6,0.25,0.88
2021-02-04,NC,613.0,0.64,0.29,0.93
2021-02-05,NC,589.7,0.68,0.35,0.99
2021-02-06,NC,569.1,0.71,0.36,1.01
2021-02-07,NC,550.1,0.73,0.37,1.03
2021-02-08,NC,532.2,0.75,0.38,1.05
2021-02-09,NC,516.0,0.76,0.41,1.08
2021-02-10,NC,502.0,0.78,0.41,1.09
2021-02-11,NC,490.4,0.8,0.42,1.11
2021-02-12,NC,481.6,0.83,0.45,1.14
2021-02-13,NC,475.8,0.86,0.5,1.19
2021-02-14,NC,472.5,0.89,0.51,1.21
2021-02-15,NC,470.9,0.92,0.54,1.24
2021-02-16,NC,470.0,0.94,0.56,1.26
2021-02-17,NC,469.3,0.96,0.58,1.28
2021-02-18,NC,467.7,0.96,0.58,1.28
2021-02-19,NC,464.9,0.95,0.57,1.27
2021-02-20,NC,460.3,0.94,0.56,1.26
2021-02-21,NC,453.9,0.92,0.55,1.25
2021-02-22,NC,446.5,0.9,0.51,1.22
2021-02-23,NC,438.0,0.89,0.5,1.21
2021-02-24,NC,428.8,0.87,0.5,1.21
2021-02-25,NC,419.4,0.85,0.46,1.18
2021-02-26,NC,409.8,0.84,0.47,1.19
2021-02-27,NC,400.3,0.84,0.44,1.17
2021-02-28,NC,391.5,0.84,0.46,1.19
2021-03-01,NC,383.7,0.84,0.44,1.18
2021-03-02,NC,378.1,0.86,0.47,1.21
2021-03-03,NC,375.5,0.89,0.48,1.23
2021-03-04,NC,376.9,0.94,0.53,1.28
2021-03-05,NC,383.8,1.01,0.59,1.34
2021-03-06,NC,396.9,1.09,0.69,1.43
2021-03-07,NC,416.6,1.19,0.8,1.53
2021-03-08,NC,442.6,1.28,0.89,1.61
2021-03-09,NC,473.8,1.36,1.0,1.7
2021-03-10,NC,508.2,1.42,1.04,1.73
2021-03-11,NC,543.5,1.44,1.08,1.75
2021-03-12,NC,577.9,1.43,1.07,1.73
2021-03-13,NC,609.5,1.4,1.04,1.69
